fighter,fighter_url
Will Campuzano,http://ufcstats.com/fighter-details/901cddcbfa079097
Robert McDaniel,http://ufcstats.com/fighter-details/5cafbc97dba2e797
Melvin Guillard,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
Cyrille Diabate,http://ufcstats.com/fighter-details/43563a32c3f10e95
John Hathaway,http://ufcstats.com/fighter-details/28f3c2258a1d8874
Ivan Menjivar,http://ufcstats.com/fighter-details/5755960ebd0b16f6
Nam Phan,http://ufcstats.com/fighter-details/80dbeb1dd5b53e64
Albert Cheng,http://ufcstats.com/fighter-details/d8d7b24d276c8cb0
TJ Waldburger,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e
Rafaello Oliveira,http://ufcstats.com/fighter-details/15b1b21cd743d652
Cristiano Marcello,http://ufcstats.com/fighter-details/ff4c3ab594c7fac3
Ramiro Hernandez,http://ufcstats.com/fighter-details/915c8d39d4a0e7d1
Mike Rio,http://ufcstats.com/fighter-details/af90b10c785ced3e
Brian Houston,http://ufcstats.com/fighter-details/36fbaa49a09ff997
Shunichi Shimizu,http://ufcstats.com/fighter-details/10657c60ce349e0f
Will Chope,http://ufcstats.com/fighter-details/db5dc7cb80d7d418
Quinn Mulhern,http://ufcstats.com/fighter-details/16af2d5a6f28bee2
Dave Galera,http://ufcstats.com/fighter-details/0876d21328cf4a45
Chris Leben,http://ufcstats.com/fighter-details/d43a048a880efdff
Mac Danzig,http://ufcstats.com/fighter-details/86f582852a5b240a
Cody McKenzie,http://ufcstats.com/fighter-details/7be63795363029e8
Darren Uyenoyama,http://ufcstats.com/fighter-details/6546af7ab545b90c
Pat Barry,http://ufcstats.com/fighter-details/658c3465581ae46b
Julie Kedzie,http://ufcstats.com/fighter-details/981ab7a0576f76a0
Nick Ring,http://ufcstats.com/fighter-details/b13da0b1a3aed3e7
Peggy Morgan,http://ufcstats.com/fighter-details/92b36014314b028b
Chael Sonnen,http://ufcstats.com/fighter-details/48d1f690b763934c
Edwin Figueroa,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8
Jose Maria,http://ufcstats.com/fighter-details/b35ba64b6a2bbcb3
Alessio Sakara,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac
Rosi Sexton,http://ufcstats.com/fighter-details/5dfe71ade71f3a4b
Michael Kuiper,http://ufcstats.com/fighter-details/b7f38813485745da
George Sotiropoulos,http://ufcstats.com/fighter-details/896c322f56b8be5a
Jeremy Larsen,http://ufcstats.com/fighter-details/c3bd649a9194e50c
Dustin Pague,http://ufcstats.com/fighter-details/55f80a8aeffcdb33
Matt Hamill,http://ufcstats.com/fighter-details/98b80a717b9bda17
Joey Beltran,http://ufcstats.com/fighter-details/46baf0f57edfa4df
David Mitchell,http://ufcstats.com/fighter-details/8f3df4c579cfbb69
Iliarde Santos,http://ufcstats.com/fighter-details/14aa21bc82cac57d
Mike Ricci,http://ufcstats.com/fighter-details/3c921b1a30fdcbdd
Nandor Guelmino,http://ufcstats.com/fighter-details/1abfb658cd4f8533
Marcos Vinicius,http://ufcstats.com/fighter-details/e363b21261814830
Joao Zeferino,http://ufcstats.com/fighter-details/be4076c9e8d791e3
Keith Wisniewski,http://ufcstats.com/fighter-details/cd12227edd3f134b
Yuri Villefort,http://ufcstats.com/fighter-details/0fb1e2694a39a02f
Brandon Vera,http://ufcstats.com/fighter-details/fa315e6c77eee106
Pascal Krauss,http://ufcstats.com/fighter-details/a01e84abefd85ec0
Ryan Couture,http://ufcstats.com/fighter-details/46fd223e3ced39b3
Jared Hamman,http://ufcstats.com/fighter-details/23459ee7e373b98f
Martin Kampmann,http://ufcstats.com/fighter-details/8b69839f3555a67b
Brian Melancon,http://ufcstats.com/fighter-details/eee7dafac7d672b5
Papy Abedi,http://ufcstats.com/fighter-details/c9f6385af6df66d7
James Head,http://ufcstats.com/fighter-details/19a8cce18a1cef9e
Ben Alloway,http://ufcstats.com/fighter-details/c4fe2e9a06ea5bcb
