event_name,fighter_f1,fighter_f2,outcome_f1,outcome_f2,bout_type,title,method,round,tot_fight_time,last_rnd_time,set_rounds,r1_kd_f1,r1_kd_f2,r1_sig_str_f1,r1_sig_str_f2,r1_total_str_f1,r1_total_str_f2,r1_td_f1,r1_td_f2,r1_sub_att_f1,r1_sub_att_f2,r1_rev_f1,r1_rev_f2,r1_ctrl_f1,r1_ctrl_f2,r2_kd_f1,r2_kd_f2,r2_sig_str_f1,r2_sig_str_f2,r2_total_str_f1,r2_total_str_f2,r2_td_f1,r2_td_f2,r2_sub_att_f1,r2_sub_att_f2,r2_rev_f1,r2_rev_f2,r2_ctrl_f1,r2_ctrl_f2,r3_kd_f1,r3_kd_f2,r3_sig_str_f1,r3_sig_str_f2,r3_total_str_f1,r3_total_str_f2,r3_td_f1,r3_td_f2,r3_sub_att_f1,r3_sub_att_f2,r3_rev_f1,r3_rev_f2,r3_ctrl_f1,r3_ctrl_f2,sg_strk_r1_sig_str_f1,sg_strk_r1_sig_str_f2,sg_strk_r1_head_f1,sg_strk_r1_head_f2,sg_strk_r1_body_f1,sg_strk_r1_body_f2,sg_strk_r1_leg_f1,sg_strk_r1_leg_f2,sg_strk_r1_distance_f1,sg_strk_r1_distance_f2,sg_strk_r1_clinch_f1,sg_strk_r1_clinch_f2,sg_strk_r1_grf1,sg_strk_r1_grf2,sg_strk_r2_sig_str_f1,sg_strk_r2_sig_str_f2,sg_strk_r2_head_f1,sg_strk_r2_head_f2,sg_strk_r2_body_f1,sg_strk_r2_body_f2,sg_strk_r2_leg_f1,sg_strk_r2_leg_f2,sg_strk_r2_distance_f1,sg_strk_r2_distance_f2,sg_strk_r2_clinch_f1,sg_strk_r2_clinch_f2,sg_strk_r2_grf1,sg_strk_r2_grf2,sg_strk_r3_sig_str_f1,sg_strk_r3_sig_str_f2,sg_strk_r3_head_f1,sg_strk_r3_head_f2,sg_strk_r3_body_f1,sg_strk_r3_body_f2,sg_strk_r3_leg_f1,sg_strk_r3_leg_f2,sg_strk_r3_distance_f1,sg_strk_r3_distance_f2,sg_strk_r3_clinch_f1,sg_strk_r3_clinch_f2,sg_strk_r3_grf1,sg_strk_r3_grf2,r4_kd_f1,r4_kd_f2,r4_sig_str_f1,r4_sig_str_f2,r4_total_str_f1,r4_total_str_f2,r4_td_f1,r4_td_f2,r4_sub_att_f1,r4_sub_att_f2,r4_rev_f1,r4_rev_f2,r4_ctrl_f1,r4_ctrl_f2,sg_strk_r4_sig_str_f1,sg_strk_r4_sig_str_f2,sg_strk_r4_head_f1,sg_strk_r4_head_f2,sg_strk_r4_body_f1,sg_strk_r4_body_f2,sg_strk_r4_leg_f1,sg_strk_r4_leg_f2,sg_strk_r4_distance_f1,sg_strk_r4_distance_f2,sg_strk_r4_clinch_f1,sg_strk_r4_clinch_f2,sg_strk_r4_grf1,sg_strk_r4_grf2,r5_kd_f1,r5_kd_f2,r5_sig_str_f1,r5_sig_str_f2,r5_total_str_f1,r5_total_str_f2,r5_td_f1,r5_td_f2,r5_sub_att_f1,r5_sub_att_f2,r5_rev_f1,r5_rev_f2,r5_ctrl_f1,r5_ctrl_f2,sg_strk_r5_sig_str_f1,sg_strk_r5_sig_str_f2,sg_strk_r5_head_f1,sg_strk_r5_head_f2,sg_strk_r5_body_f1,sg_strk_r5_body_f2,sg_strk_r5_leg_f1,sg_strk_r5_leg_f2,sg_strk_r5_distance_f1,sg_strk_r5_distance_f2,sg_strk_r5_clinch_f1,sg_strk_r5_clinch_f2,sg_strk_r5_grf1,sg_strk_r5_grf2,event_date,Height_f1,Weight_f1,Reach_f1,STANCE_f1,DOB_f1,Height_f2,Weight_f2,Reach_f2,STANCE_f2,DOB_f2,age_at_fight_f1,age_at_fight_f2
UFC Fight Night: Grasso vs. Shevchenko 2,Tracy Cortez,Jasmine Jasudavicius,1,0,Women's Flyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.52,0.38,0.52,0.390625,,0.0,0,0,0,0,0,5,0.0,0.0,0.45,0.32,0.4677419354838709,0.4507042253521127,,0.4,0.0,0.0,0.0,0.0,17.0,112.0,0.0,0.0,0.47,0.4,0.5454545454545454,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,9.0,63.0,0.52,0.38,0.3636363636363636,0.2978723404255319,1.0,0.5,0.9285714285714286,1.0,0.4857142857142857,0.3508771929824561,1.0,0.6666666666666666,,,0.45,0.32,0.3478260869565217,0.275,0.7,0.3846153846153846,1.0,0.6666666666666666,0.4150943396226415,0.2916666666666667,0.75,0.5,,,0.47,0.4,0.4285714285714285,0.2950819672131147,0.4285714285714285,0.6363636363636364,1.0,0.75,0.4666666666666667,0.3380281690140845,1.0,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-16,65,125.0,65,Orthodox,1993-12-10,67,125.0,68,Orthodox,1989-03-01,29,34
UFC Fight Night: Grasso vs. Shevchenko 2,Alex Reyes,Charlie Campbell,0,1,Lightweight Bout,0,KO/TKO,1,218,218,3,0,1,0.36,0.59,0.3846153846153846,0.5972222222222222,0.0,,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.59,0.2666666666666666,0.5094339622641509,0.5,0.7692307692307693,1.0,1.0,0.375,0.5833333333333334,0.3333333333333333,0.7,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-16,71,155.0,73,Orthodox,1986-10-02,72,155.0,72,Orthodox,1995-07-03,36,28
UFC Fight Night: Grasso vs. Shevchenko 2,Josefine Knutsson,Marnic Mann,1,0,Women's Strawweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.71,0.28,0.7258064516129032,0.6666666666666666,,0.0,0,0,0,0,233,0,0.0,0.0,0.58,0.2,0.6567164179104478,0.6551724137931034,0.5,,0.0,0.0,0.0,0.0,178.0,33.0,0.0,0.0,0.62,0.33,0.7532467532467533,0.4705882352941176,1.0,,0.0,0.0,0.0,0.0,238.0,0.0,0.71,0.28,0.6206896551724138,0.25,1.0,0.0,1.0,0.5,0.7142857142857143,0.2857142857142857,0.6666666666666666,,0.7142857142857143,,0.58,0.2,0.4878048780487805,0.2857142857142857,0.8181818181818182,0.0,1.0,,0.5588235294117647,0.2,0.8,,0.5625,,0.62,0.33,0.5555555555555556,0.3333333333333333,0.8333333333333334,0.0,1.0,1.0,0.4285714285714285,0.3333333333333333,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-16,63,115.0,60,Orthodox,1996-01-16,60,115.0,64,Southpaw,1993-03-05,27,30
UFC 293: Adesanya vs. Strickland,Israel Adesanya,Sean Strickland,0,1,UFC Middleweight Title Bout,1,Decision - Unanimous,5,1500,300,5,0,1,0.3,0.51,0.3076923076923077,0.5192307692307693,,,0,0,0,0,0,14,0.0,0.0,0.31,0.5,0.3125,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.48,0.3684210526315789,0.4878048780487805,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.51,0.05,0.5238095238095238,0.4285714285714285,0.25,0.6666666666666666,0.6666666666666666,0.3076923076923077,0.3928571428571428,,0.7857142857142857,,0.5,0.31,0.5,0.0857142857142857,0.5,0.5833333333333334,0.625,0.5882352941176471,0.0,0.3125,0.5,,,,,0.36,0.48,0.1481481481481481,0.375,0.5882352941176471,0.8888888888888888,0.5384615384615384,,0.3684210526315789,0.4878048780487805,,,,,0.0,0.0,0.39,0.6,0.392156862745098,0.6031746031746031,,,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.6,0.2857142857142857,0.4782608695652174,0.7,0.9375,0.5,1.0,0.392156862745098,0.6031746031746031,,,,,0.0,0.0,0.35,0.5,0.35,0.5070422535211268,,,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.5,0.1081081081081081,0.4090909090909091,0.7857142857142857,0.64,0.6666666666666666,1.0,0.35,0.5070422535211268,,,,,2023-09-09,76,185.0,80,Switch,1989-07-22,73,185.0,76,Orthodox,1991-02-27,34,32
UFC 293: Adesanya vs. Strickland,Tai Tuivasa,Alexander Volkov,0,1,Heavyweight Bout,0,Submission,2,577,277,3,0,1,0.38,0.61,0.4,0.6162790697674418,,0.0,0,0,0,0,0,7,0.0,0.0,0.46,0.7,0.4827586206896552,0.6923076923076923,,,0.0,1.0,0.0,0.0,0.0,148.0,,,,,,,,,,,,,,,0.38,0.61,0.0,0.5178571428571429,0.7142857142857143,0.8125,0.625,0.8181818181818182,0.3846153846153846,0.6097560975609756,,1.0,,,0.46,0.7,0.2666666666666666,0.6666666666666666,1.0,1.0,0.6363636363636364,1.0,0.4230769230769231,0.6666666666666666,1.0,1.0,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-09,74,264.0,75,Southpaw,1993-03-16,79,250.0,80,Orthodox,1988-10-24,30,34
UFC 293: Adesanya vs. Strickland,Manel Kape,Felipe dos Santos,1,0,Flyweight Bout,0,Decision - Unanimous,3,900,300,3,1,0,0.65,0.33,0.6666666666666666,0.3333333333333333,,0.0,0,0,0,0,28,8,0.0,0.0,0.6,0.34,0.6065573770491803,0.3398058252427184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.3,0.6029411764705882,0.3063063063063063,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.65,0.33,0.5142857142857142,0.2,0.8666666666666667,0.65,1.0,0.5454545454545454,0.6511627906976745,0.3369565217391304,1.0,0.25,0.6,,0.6,0.34,0.5652173913043478,0.2753623188405797,0.875,0.4090909090909091,0.5714285714285714,0.6363636363636364,0.6037735849056604,0.34,0.5,0.5,1.0,,0.59,0.3,0.5892857142857143,0.2592592592592592,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.6037735849056604,0.29,1.0,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-09,65,125.0,68,Southpaw,1993-11-14,67,125.0,70,Orthodox,2000-09-11,29,23
UFC 293: Adesanya vs. Strickland,Justin Tafa,Austen Lane,1,0,Heavyweight Bout,0,KO/TKO,1,82,82,3,1,0,0.78,0.5,0.7857142857142857,0.4666666666666667,,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.5,0.8181818181818182,0.3333333333333333,,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-09,72,264.0,74,Southpaw,1993-12-13,78,205.0,80,Orthodox,1987-11-09,29,35
UFC 293: Adesanya vs. Strickland,Tyson Pedro,Anton Turkalj,1,0,Light Heavyweight Bout,0,KO/TKO,1,132,132,3,1,0,0.55,0.33,0.5517241379310345,0.36,,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.33,0.5,0.2307692307692307,0.5,1.0,1.0,0.4,0.5357142857142857,0.2857142857142857,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-09,75,205.0,79,Orthodox,1991-09-17,76,205.0,78,Orthodox,1996-06-10,32,27
UFC 293: Adesanya vs. Strickland,Carlos Ulberg,Da Woon Jung,1,0,Light Heavyweight Bout,0,Submission,3,889,289,3,1,0,0.52,0.56,0.5526315789473685,0.5666666666666667,,,0,0,0,0,3,0,0.0,0.0,0.43,0.52,0.4363636363636363,0.5227272727272727,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.39,0.6388888888888888,0.4081632653061224,0.5,0.5,1.0,0.0,0.0,0.0,98.0,15.0,0.52,0.56,0.3181818181818182,0.0,0.875,0.75,0.8333333333333334,0.6666666666666666,0.5483870967741935,0.5862068965517241,0.5,0.0,0.3333333333333333,,0.43,0.52,0.4117647058823529,0.2222222222222222,0.75,0.4444444444444444,,0.8823529411764706,0.4363636363636363,0.5227272727272727,,,,,0.6,0.39,0.4782608695652174,0.2777777777777778,0.9090909090909092,0.7142857142857143,1.0,1.0,0.45,0.3571428571428571,1.0,0.75,0.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-09,76,205.0,77,Orthodox,1990-11-07,76,205.0,78,Orthodox,1993-12-07,32,29
UFC 293: Adesanya vs. Strickland,Jack Jenkins,Chepe Mariscal,0,1,Featherweight Bout,0,KO/TKO,2,499,199,3,0,0,0.62,0.38,0.6346153846153846,0.4871794871794871,,,0,0,0,0,0,27,0.0,0.0,0.55,0.55,0.5555555555555556,0.7538461538461538,0.0,1.0,0.0,0.0,0.0,0.0,7.0,139.0,,,,,,,,,,,,,,,0.62,0.38,0.5185185185185185,0.2439024390243902,0.6363636363636364,0.7272727272727273,0.8333333333333334,0.625,0.6170212765957447,0.3461538461538461,0.6666666666666666,0.625,,,0.55,0.55,0.2222222222222222,0.3333333333333333,0.8571428571428571,0.6,1.0,0.8,0.4615384615384615,0.3846153846153846,0.8,0.6923076923076923,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-09,67,145.0,68,Switch,1993-11-03,67,145.0,69,Orthodox,1992-10-27,29,30
UFC 293: Adesanya vs. Strickland,Jamie Mullarkey,John Makdessi,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.48,0.47,0.4888888888888889,0.4705882352941176,,,0,0,0,0,0,0,0.0,0.0,0.59,0.34,0.5967741935483871,0.3442622950819672,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.4027777777777778,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.47,0.2083333333333333,0.2222222222222222,0.5,0.625,1.0,1.0,0.4888888888888889,0.4705882352941176,,,,,0.59,0.34,0.425,0.275,0.8,0.3125,1.0,1.0,0.5967741935483871,0.3442622950819672,,,,,0.4,0.5,0.2857142857142857,0.3846153846153846,0.5,0.5384615384615384,0.8571428571428571,1.0,0.4027777777777778,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-09,72,155.0,74,Orthodox,1994-08-17,68,155.0,68,Orthodox,1985-05-03,29,38
UFC 293: Adesanya vs. Strickland,Nasrat Haqparast,Landon Quinones,1,0,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.43,0.42,0.4387755102040816,0.4433962264150943,,,0,0,0,0,9,11,0.0,0.0,0.43,0.46,0.4411764705882353,0.4700854700854701,0.0,,0.0,0.0,0.0,0.0,11.0,30.0,0.0,0.0,0.47,0.36,0.4791666666666667,0.3676470588235294,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.43,0.42,0.3376623376623376,0.2058823529411764,0.8095238095238095,0.8125,,0.8947368421052632,0.4329896907216495,0.4215686274509804,1.0,1.0,,,0.43,0.46,0.3783783783783784,0.3563218390804598,0.7083333333333334,0.7647058823529411,,0.9090909090909092,0.4214876033057851,0.4368932038834951,0.5714285714285714,0.75,,,0.47,0.36,0.396551724137931,0.288135593220339,0.8214285714285714,0.8461538461538461,,1.0,0.4755244755244755,0.362962962962963,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-09,70,155.0,72,Southpaw,1995-08-22,69,155.0,70,Southpaw,1995-11-21,28,27
UFC 293: Adesanya vs. Strickland,Blood Diamond,Charles Radtke,0,1,Welterweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.3,0.36,0.4736842105263157,0.6428571428571429,0.0,0.5,0,0,0,0,0,235,0.0,0.0,0.38,0.51,0.5,0.5434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,7.0,163.0,0.0,0.0,0.57,0.42,0.6086956521739131,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,14.0,183.0,0.3,0.36,0.1818181818181818,0.3636363636363636,1.0,,,,0.2,0.375,0.6666666666666666,0.3333333333333333,,,0.38,0.51,0.1176470588235294,0.4864864864864865,0.6666666666666666,1.0,0.6,,0.2727272727272727,0.5483870967741935,0.5833333333333334,0.375,,,0.57,0.42,0.5,0.375,0.6428571428571429,1.0,1.0,,0.4230769230769231,0.35,0.7619047619047619,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-09,71,170.0,76,Switch,1988-07-10,69,170.0,72,Orthodox,1990-07-09,35,33
UFC 293: Adesanya vs. Strickland,Shane Young,Gabriel Miranda,0,1,Featherweight Bout,0,Submission,1,59,59,3,0,0,0.25,0.33,0.25,0.3333333333333333,,0.5,0,1,0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.33,0.0,0.0,0.5,0.5,,0.5,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-09,68,145.0,72,Orthodox,1993-07-31,71,145.0,71,Orthodox,1990-03-25,30,33
UFC 293: Adesanya vs. Strickland,Kevin Jousset,Kiefer Crosbie,1,0,Welterweight Bout,0,Submission,1,289,289,3,0,0,0.5,0.66,0.5652173913043478,0.6818181818181818,1.0,,1,0,0,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.66,0.4090909090909091,0.5405405405405406,0.8,0.75,0.7777777777777778,1.0,0.4629629629629629,0.6923076923076923,1.0,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-09,74,170.0,75,Orthodox,1993-05-02,71,170.0,70,Switch,1990-04-05,30,33
UFC Fight Night: Gane vs. Spivac,Ciryl Gane,Serghei Spivac,1,0,Heavyweight Bout,0,KO/TKO,2,524,224,5,0,0,0.73,0.26,0.7428571428571429,0.2692307692307692,,0.0,0,0,0,0,9,2,0.0,0.0,0.66,0.22,0.6666666666666666,0.2222222222222222,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.73,0.26,0.59375,0.217391304347826,0.7916666666666666,1.0,1.0,0.5,0.7352941176470589,0.2692307692307692,1.0,,,,0.66,0.22,0.5471698113207547,0.1333333333333333,0.8,0.5,1.0,1.0,0.6547619047619048,0.2222222222222222,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-02,76,247.0,81,Orthodox,1990-04-12,75,260.0,78,Orthodox,1995-01-24,33,28
UFC Fight Night: Gane vs. Spivac,Manon Fiorot,Rose Namajunas,1,0,Women's Flyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.2,0.41,0.2022471910112359,0.4035087719298245,,0.0,0,0,0,0,0,0,0.0,0.0,0.27,0.37,0.3066666666666666,0.3658536585365853,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.3,0.4,0.3088235294117647,0.4074074074074074,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.2,0.41,0.1707317073170731,0.2972972972972973,0.5,0.5,1.0,0.7272727272727273,0.2045454545454545,0.4107142857142857,,,,,0.27,0.37,0.2,0.3225806451612903,0.6363636363636364,0.5,0.3333333333333333,1.0,0.2741935483870967,0.3684210526315789,0.2857142857142857,0.5,,,0.3,0.4,0.2333333333333333,0.282051282051282,0.8571428571428571,0.7,1.0,0.8,0.28125,0.4074074074074074,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-02,67,125.0,65,Orthodox,1990-02-17,65,125.0,65,Orthodox,1992-06-29,33,31
UFC Fight Night: Gane vs. Spivac,Benoit Saint Denis,Thiago Moises,1,0,Lightweight Bout,0,KO/TKO,2,584,284,3,0,0,0.53,0.4,0.6,0.4042553191489361,0.33,0.0,0,1,0,0,138,0,0.0,0.0,0.57,0.35,0.5739130434782609,0.4,0.66,0.5,0.0,0.0,0.0,0.0,182.0,14.0,,,,,,,,,,,,,,,0.53,0.4,0.3673469387755102,0.28125,0.7894736842105263,0.6363636363636364,0.8888888888888888,1.0,0.6,0.4,0.3333333333333333,,0.4285714285714285,,0.57,0.35,0.4189189189189189,0.2142857142857142,0.8666666666666667,1.0,1.0,,0.5714285714285714,0.3571428571428571,1.0,0.3333333333333333,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-02,71,155.0,73,Southpaw,1995-12-18,69,155.0,70,Orthodox,1995-03-23,27,28
UFC Fight Night: Gane vs. Spivac,Volkan Oezdemir,Bogdan Guskov,1,0,Light Heavyweight Bout,0,Submission,1,226,226,3,1,0,0.56,0.32,0.5625,0.3703703703703703,1.0,,1,0,0,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.32,0.5135135135135135,0.3043478260869565,0.5,1.0,0.8571428571428571,0.0,0.46875,0.3333333333333333,1.0,0.0,0.7692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-02,74,205.0,75,Orthodox,1989-09-19,75,205.0,76,Orthodox,1992-09-12,33,30
UFC Fight Night: Gane vs. Spivac,William Gomis,Yanis Ghemmouri,1,0,Featherweight Bout,0,KO/TKO,3,740,140,3,0,0,0.58,0.41,0.5869565217391305,0.4102564102564102,,,0,0,0,0,0,0,0.0,0.0,0.51,0.36,0.5588235294117647,0.5,,0.0,2.0,0.0,0.0,0.0,55.0,92.0,0.0,0.0,0.73,0.33,0.7894736842105263,0.4736842105263157,,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.58,0.41,0.25,0.0,0.0,0.6666666666666666,0.8571428571428571,0.56,0.5869565217391305,0.4102564102564102,,,,,0.51,0.36,0.25,0.0,0.5,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.48,0.2631578947368421,1.0,1.0,,,0.73,0.33,0.6666666666666666,0.0,1.0,0.5,0.6666666666666666,0.75,0.7272727272727273,0.2727272727272727,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-02,72,145.0,73,Southpaw,1997-06-13,69,135.0,69,Orthodox,1995-01-24,26,28
UFC Fight Night: Gane vs. Spivac,Morgan Charriere,Manolo Zecchini,1,0,Featherweight Bout,0,KO/TKO,1,231,231,3,1,0,0.53,0.21,0.5306122448979592,0.2195121951219512,,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.21,0.4324324324324324,0.1666666666666666,0.875,0.25,0.75,0.4285714285714285,0.5319148936170213,0.2195121951219512,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-02,68,145.0,69,Orthodox,1995-10-26,68,145.0,68,Orthodox,1996-10-22,27,26
UFC Fight Night: Gane vs. Spivac,Taylor Lapilus,Caolan Loughran,1,0,Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.52,0.33,0.5344827586206896,0.3448275862068966,,0.5,0,0,0,0,0,107,0.0,0.0,0.51,0.38,0.5135135135135135,0.5283018867924528,,1.0,0.0,0.0,0.0,0.0,10.0,175.0,0.0,0.0,0.5,0.38,0.5211267605633803,0.4,,0.0,0.0,0.0,0.0,0.0,8.0,104.0,0.52,0.33,0.4901960784313725,0.25,0.8333333333333334,0.7,,0.3333333333333333,0.5192307692307693,0.320754716981132,0.5,0.3333333333333333,1.0,1.0,0.51,0.38,0.36,0.3571428571428571,0.75,0.3333333333333333,1.0,1.0,0.5,0.35,0.6,1.0,,,0.5,0.38,0.4385964912280701,0.2857142857142857,0.7777777777777778,0.5714285714285714,1.0,1.0,0.5,0.3846153846153846,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-02,66,135.0,73,Southpaw,1992-04-08,66,135.0,68,Orthodox,1996-05-18,31,27
UFC Fight Night: Gane vs. Spivac,Ange Loosa,Rhys McKee,1,0,Welterweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.45,0.37,0.4594594594594595,0.379746835443038,0.5,,0,0,0,0,56,1,0.0,0.0,0.65,0.42,0.6470588235294118,0.4146341463414634,1.0,,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.41,0.47,0.5454545454545454,0.5512820512820513,0.4,,0.0,0.0,0.0,0.0,147.0,4.0,0.45,0.37,0.3260869565217391,0.2413793103448276,0.6,0.8181818181818182,1.0,0.6666666666666666,0.4181818181818181,0.3717948717948718,0.5384615384615384,,0.6666666666666666,,0.65,0.42,0.647887323943662,0.3,0.75,0.8,0.6666666666666666,1.0,0.5,0.4210526315789473,0.6944444444444444,,0.8,,0.41,0.47,0.3703703703703703,0.4385964912280701,1.0,0.6666666666666666,1.0,1.0,0.4090909090909091,0.4464285714285714,0.0,0.625,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-02,70,170.0,74,Orthodox,1993-03-18,74,170.0,78,Orthodox,1995-09-10,30,27
UFC Fight Night: Gane vs. Spivac,Nora Cornolle,Joselyne Edwards,1,0,Women's Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.66,0.5,0.6818181818181818,0.6666666666666666,,0.5,0,0,1,0,28,184,0.0,0.0,0.33,0.33,0.5769230769230769,0.6458333333333334,,1.0,0.0,0.0,1.0,0.0,46.0,167.0,0.0,0.0,0.48,0.43,0.625,0.5555555555555556,,0.33,0.0,1.0,1.0,0.0,57.0,171.0,0.66,0.5,0.3,0.5,1.0,1.0,0.8571428571428571,0.3333333333333333,0.5294117647058824,0.4166666666666667,1.0,1.0,,,0.33,0.33,0.25,0.1666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.3333333333333333,0.0,0.5,,0.0,0.48,0.43,0.3684210526315789,0.25,0.625,1.0,0.5,0.25,0.3333333333333333,0.4285714285714285,0.5517241379310345,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-02,67,135.0,67,Orthodox,1989-12-06,68,135.0,70,Orthodox,1995-09-29,33,27
